businessname,dbaname,legalowner,namelast,namefirst,licenseno,issdttm,expdttm,licstatus,licensecat,descript,result,resultdttm,violation,viollevel,violdesc,violdttm,violstatus,statusdate,comments,address,city,state,zip,property_id,location
21 ST. AMENDMENT,,,MICHAEL G. CONLON JR., ,19863,2012-02-13 09:45:21,2020-12-31 23:59:00,Active,FS,Eating & Drinking,HE_Fail,2013-07-25 11:09:29,37-6-501.11-.12,*,Improper Maintenance of Walls/Ceilings,2013-07-25 11:09:29,Fail,,clean cooking vent hood and update cleaning sticker.,150   Bowdoin ST,Boston,MA,02108,158193,"(42.358336000, -71.062581000)"
21 ST. AMENDMENT,,,MICHAEL G. CONLON JR., ,19863,2012-02-13 09:45:21,2020-12-31 23:59:00,Active,FS,Eating & Drinking,HE_Fail,2014-01-30 11:51:36,10-3-304.12,*,Food Utensil Storage,2014-01-30 11:51:36,Fail,,pizza cutter stored in stagnant water  store clean and dry,150   Bowdoin ST,Boston,MA,02108,158193,"(42.358336000, -71.062581000)"
21 ST. AMENDMENT,,,MICHAEL G. CONLON JR., ,19863,2012-02-13 09:45:21,2020-12-31 23:59:00,Active,FS,Eating & Drinking,HE_Fail,2014-01-30 11:51:36,22-4-601/602.11,**,Food Contact Surfaces Clean,2014-01-30 11:51:36,Fail,,blade of slicer with soils  clean to remove,150   Bowdoin ST,Boston,MA,02108,158193,"(42.358336000, -71.062581000)"
21 ST. AMENDMENT,,,MICHAEL G. CONLON JR., ,19863,2012-02-13 09:45:21,2020-12-31 23:59:00,Active,FS,Eating & Drinking,HE_Fail,2014-01-30 11:51:36,23-4-602.13,*,Non-Food Contact Surfaces Clean,2014-01-30 11:51:36,Fail,,interoir of glass cooler and beer coolers with soils  clean to remove,150   Bowdoin ST,Boston,MA,02108,158193,"(42.358336000, -71.062581000)"
21 ST. AMENDMENT,,,MICHAEL G. CONLON JR., ,19863,2012-02-13 09:45:21,2020-12-31 23:59:00,Active,FS,Eating & Drinking,HE_Fail,2014-01-30 11:51:36,37-6-501.11-.12,*,Improper Maintenance of Walls/Ceilings,2014-01-30 11:51:36,Fail,,wall beside sandwich unit with soiuls  clean to remove,150   Bowdoin ST,Boston,MA,02108,158193,"(42.358336000, -71.062581000)"
21 ST. AMENDMENT,,,MICHAEL G. CONLON JR., ,19863,2012-02-13 09:45:21,2020-12-31 23:59:00,Active,FS,Eating & Drinking,HE_Fail,2014-01-30 11:51:36,41-7-201/04.11,***,Separation/Sanitizer Criteria,2014-01-30 11:51:36,Fail,,chlorine not registering in low temperature machine at bar  repair,150   Bowdoin ST,Boston,MA,02108,158193,"(42.358336000, -71.062581000)"
21 ST. AMENDMENT,,,MICHAEL G. CONLON JR., ,19863,2012-02-13 09:45:21,2020-12-31 23:59:00,Active,FS,Eating & Drinking,HE_Fail,2015-05-07 11:35:47,08-3-302.11/3-304.11,***,Separation  Segregation Cross Contamination,2015-05-07 11:35:47,Fail,,raw fish sitting over ready to eat foods  store properly,150   Bowdoin ST,Boston,MA,02108,158193,"(42.358336000, -71.062581000)"
21 ST. AMENDMENT,,,MICHAEL G. CONLON JR., ,19863,2012-02-13 09:45:21,2020-12-31 23:59:00,Active,FS,Eating & Drinking,HE_Fail,2015-05-07 11:35:47,23-4-602.13,*,Non-Food Contact Surfaces Clean,2015-05-07 11:35:47,Fail,,interior runners of beer coolers with soils and debris  clean to remove,150   Bowdoin ST,Boston,MA,02108,158193,"(42.358336000, -71.062581000)"
21 ST. AMENDMENT,,,MICHAEL G. CONLON JR., ,19863,2012-02-13 09:45:21,2020-12-31 23:59:00,Active,FS,Eating & Drinking,HE_Fail,2015-05-07 11:35:47,37-6-501.11-.12,*,Improper Maintenance of Walls/Ceilings,2015-05-07 11:35:47,Fail,,1. hood with grease and carbon build up  clean to remove 2. hood sticker expired in march of 2015,150   Bowdoin ST,Boston,MA,02108,158193,"(42.358336000, -71.062581000)"
21 ST. AMENDMENT,,,MICHAEL G. CONLON JR., ,19863,2012-02-13 09:45:21,2020-12-31 23:59:00,Active,FS,Eating & Drinking,HE_Fail,2016-03-25 13:16:46,08-3-305-307.11,*,Food Protection,2016-03-25 13:16:46,Fail,,"Panko crumbs being stored on floor near clean equipment storage rack adjacent to dish area. Store all foods elevated atleast 6"" off the floor in protected areas.",150   Bowdoin ST,Boston,MA,02108,158193,"(42.358336000, -71.062581000)"
21 ST. AMENDMENT,,,MICHAEL G. CONLON JR., ,19863,2012-02-13 09:45:21,2020-12-31 23:59:00,Active,FS,Eating & Drinking,HE_Fail,2016-03-25 13:16:46,36-6-501.11-.12,*,Improper Maintenance of Floors,2016-03-25 13:16:46,Fail,,Heavy buildup of grease and food debri under cookline equipment. Clean to remove.,150   Bowdoin ST,Boston,MA,02108,158193,"(42.358336000, -71.062581000)"
21 ST. AMENDMENT,,,MICHAEL G. CONLON JR., ,19863,2012-02-13 09:45:21,2020-12-31 23:59:00,Active,FS,Eating & Drinking,HE_Fail,2016-03-25 13:16:46,37-6-201.11,*,Walls/Ceilings Designed Constructed Installed,2016-03-25 13:16:46,Fail,,Dry storage for dry food goods in rear hallway with flaking paint. Resurface to maintain smooth  durable  non porous and easily cleanable. Grease trap cover appears to be rusted with buildup. Clean and resurface. Walls in dish area with food spatters and lined with foil. Remove foil  clean walls. Exposed piping open wall next to rear threshold leading to back area. Cover with smooth  durable  easily cleanable material. Seal opening in wall to prevent harborage.,150   Bowdoin ST,Boston,MA,02108,158193,"(42.358336000, -71.062581000)"
21 ST. AMENDMENT,,,MICHAEL G. CONLON JR., ,19863,2012-02-13 09:45:21,2020-12-31 23:59:00,Active,FS,Eating & Drinking,HE_Fail,2016-03-25 13:16:46,38-6-202.11,*,Fixture's not properly shielded,2016-03-25 13:16:46,Fail,,Light fixture above cookline missing bulb and shield. Repair.,150   Bowdoin ST,Boston,MA,02108,158193,"(42.358336000, -71.062581000)"
21 ST. AMENDMENT,,,MICHAEL G. CONLON JR., ,19863,2012-02-13 09:45:21,2020-12-31 23:59:00,Active,FS,Eating & Drinking,HE_Fail,2016-05-11 14:02:43,27-5-103.11-.12,***,Hot and Cold Water,2016-05-11 14:02:43,Fail,,Pipe burst on second floor. Business without hot and cold running water. Plumbers on site making neccessary repairs. Business has voluntarilly closed. Provide detailed plumbers report specifying repairs made to water line.,150   Bowdoin ST,Boston,MA,02108,158193,"(42.358336000, -71.062581000)"
21 ST. AMENDMENT,,,MICHAEL G. CONLON JR., ,19863,2012-02-13 09:45:21,2020-12-31 23:59:00,Active,FS,Eating & Drinking,HE_Fail,2016-05-11 14:02:43,37-6-501.11-.12,*,Improper Maintenance of Walls/Ceilings,2016-05-11 14:02:43,Fail,,Ceiling broken adjacent to kitchen entrance way and water damaged. Make neccessary repairs. Clean and sanitize all effected areas.,150   Bowdoin ST,Boston,MA,02108,158193,"(42.358336000, -71.062581000)"
21 ST. AMENDMENT,,,MICHAEL G. CONLON JR., ,19863,2012-02-13 09:45:21,2020-12-31 23:59:00,Active,FS,Eating & Drinking,HE_Fail,2017-05-10 11:36:14,24-4-903.11,*,Clean Equipment & Utensils Storage,2017-05-10 11:36:14,Fail,,"Observed food storage containers stored as clean on top of rodent trap on floor next to clean equipment storage rack. Wash/rinse/sanitize/ air dry and store equipment in clean protected areas 6"" off the floor inverted.",150   Bowdoin ST,Boston,MA,02108,158193,"(42.358336000, -71.062581000)"
21 ST. AMENDMENT,,,MICHAEL G. CONLON JR., ,19863,2012-02-13 09:45:21,2020-12-31 23:59:00,Active,FS,Eating & Drinking,HE_Fail,2017-05-10 11:36:14,35-6-501.111/.115,**,Insects  Rodents  Animals,2017-05-10 11:36:14,Fail,,Rodent droppings on dry storage shelving in back hallway. Provide updated pest control report upon reinspection.,150   Bowdoin ST,Boston,MA,02108,158193,"(42.358336000, -71.062581000)"
21 ST. AMENDMENT,,,MICHAEL G. CONLON JR., ,19863,2012-02-13 09:45:21,2020-12-31 23:59:00,Active,FS,Eating & Drinking,HE_Fail,2017-05-10 11:36:14,36-6-501.11-.12,*,Improper Maintenance of Floors,2017-05-10 11:36:14,Fail,,Broken floor tiles at warewash area. Repair/replace. Buildup of grease and food debri under cookline equipment. Clean to remove. Thoroughly clean floors of buildup under and around equipment.,150   Bowdoin ST,Boston,MA,02108,158193,"(42.358336000, -71.062581000)"
21 ST. AMENDMENT,,,MICHAEL G. CONLON JR., ,19863,2012-02-13 09:45:21,2020-12-31 23:59:00,Active,FS,Eating & Drinking,HE_Fail,2017-05-10 11:36:14,37-6-501.11-.12,*,Improper Maintenance of Walls/Ceilings,2017-05-10 11:36:14,Fail,,Hole in ceiling above clean equipment storage area next to light fixture. Seal. Hold in wall next to wire entry point above salad station. Seal. Dust and grease buildup on hood filters  dust buildup above cookine commercial hood. Clean to remove. Open HVAC duct facing cookline missing grate and with dust. Affix grate and clean dust. Tile walls under warewash area handsink area with black buildup. Clean to remove.,150   Bowdoin ST,Boston,MA,02108,158193,"(42.358336000, -71.062581000)"
21 ST. AMENDMENT,,,MICHAEL G. CONLON JR., ,19863,2012-02-13 09:45:21,2020-12-31 23:59:00,Active,FS,Eating & Drinking,HE_Fail,2017-05-10 11:36:14,38-6-202.11,*,Fixture's not properly shielded,2017-05-10 11:36:14,Fail,,Light fixture above clean equipment storage racks missing shield. Provide shield.,150   Bowdoin ST,Boston,MA,02108,158193,"(42.358336000, -71.062581000)"
21 ST. AMENDMENT,,,MICHAEL G. CONLON JR., ,19863,2012-02-13 09:45:21,2020-12-31 23:59:00,Active,FS,Eating & Drinking,HE_Fail,2017-05-10 11:36:14,M-2-103.11,***,PIC Performing Duties,2017-05-10 11:36:14,Fail,,Certifed food protection manager is not monitoring pest control  cleaning and general facility maintenance. Provide active managerial control as it is defined in the 1999 food code.,150   Bowdoin ST,Boston,MA,02108,158193,"(42.358336000, -71.062581000)"
ABIGAIL'S TEA ROOM @CONGRESS BRIDGE,,,Historic Tours of America Inc., ,78077,2012-07-05 13:44:10,2021-12-31 23:59:00,Active,FS,Eating & Drinking,HE_Pass,2014-04-09 10:35:05,,,, ,,, ,306   Congress ST,Boston,MA,02210,,
21 ST. AMENDMENT,,,MICHAEL G. CONLON JR., ,19863,2012-02-13 09:45:21,2020-12-31 23:59:00,Active,FS,Eating & Drinking,HE_Fail,2017-10-30 12:39:01,08-3-305-307.11,*,Food Protection,2017-10-30 12:39:01,Fail,,"Open Bag of rice being stored together with glass cleaner in back area. Store all foods elevated atleast 6"" off the floor in protected areas. Corrective action taken. Store rice in a labeled and covered NSF food storage container after opening.",150   Bowdoin ST,Boston,MA,02108,158193,"(42.358336000, -71.062581000)"
21 ST. AMENDMENT,,,MICHAEL G. CONLON JR., ,19863,2012-02-13 09:45:21,2020-12-31 23:59:00,Active,FS,Eating & Drinking,HE_Fail,2017-10-30 12:39:01,16-4-501.11/.15,*,Dishwashng Facilities,2017-10-30 12:39:01,Fail,,Bar glass washer not registering presence of chlorine sanitizer. Repair to register 50PPM chlorine sanitizer. Provide report from dishwasher maintenance company. Alternative means to sanitize equipment on site in kicthen high temp unit.,150   Bowdoin ST,Boston,MA,02108,158193,"(42.358336000, -71.062581000)"
21 ST. AMENDMENT,,,MICHAEL G. CONLON JR., ,19863,2012-02-13 09:45:21,2020-12-31 23:59:00,Active,FS,Eating & Drinking,HE_Fail,2017-10-30 12:39:01,24-4-903.11,*,Clean Equipment & Utensils Storage,2017-10-30 12:39:01,Fail,,"Observed two pots being stored directly on floor under prep table. Wash/rinse/sanitize/air dry and store clean equipment in protected areas inverted and 6"" off the floor.",150   Bowdoin ST,Boston,MA,02108,158193,"(42.358336000, -71.062581000)"
21 ST. AMENDMENT,,,MICHAEL G. CONLON JR., ,19863,2012-02-13 09:45:21,2020-12-31 23:59:00,Active,FS,Eating & Drinking,HE_Fail,2017-10-30 12:39:01,29-5-201/02.11,*,Installed and Maintained,2017-10-30 12:39:01,Fail,,Pipe under warewash rinse basin leaking. Repair,150   Bowdoin ST,Boston,MA,02108,158193,"(42.358336000, -71.062581000)"
21 ST. AMENDMENT,,,MICHAEL G. CONLON JR., ,19863,2012-02-13 09:45:21,2020-12-31 23:59:00,Active,FS,Eating & Drinking,HE_Fail,2017-10-30 12:39:01,36-6-501.11-.12,*,Improper Maintenance of Floors,2017-10-30 12:39:01,Fail,,Floors with black colored buildup under prep tables and in line equipment. Thoroughly clean floors under  around  and behind equipment.,150   Bowdoin ST,Boston,MA,02108,158193,"(42.358336000, -71.062581000)"
21 ST. AMENDMENT,,,MICHAEL G. CONLON JR., ,19863,2012-02-13 09:45:21,2020-12-31 23:59:00,Active,FS,Eating & Drinking,HE_Fail,2017-10-30 12:39:01,37-6-501.11-.12,*,Improper Maintenance of Walls/Ceilings,2017-10-30 12:39:01,Fail,,Peeling paint on ceiling above warewash area. Remove peeking paint and resurface. Broken tiles on wall below kitchen handsink. Repair/replace. Food spatters on wall behind salad station reach in unit. Clean to remove.,150   Bowdoin ST,Boston,MA,02108,158193,"(42.358336000, -71.062581000)"
21 ST. AMENDMENT,,,MICHAEL G. CONLON JR., ,19863,2012-02-13 09:45:21,2020-12-31 23:59:00,Active,FS,Eating & Drinking,HE_Fail,2017-10-30 12:39:01,41-7-201/04.11,***,Separation/Sanitizer Criteria,2017-10-30 12:39:01,Fail,,Glass cleaner being stored above bag of jasmine rice in back hallway. Store chemicals in seperate areas away from foods.,150   Bowdoin ST,Boston,MA,02108,158193,"(42.358336000, -71.062581000)"
21 ST. AMENDMENT,,,MICHAEL G. CONLON JR., ,19863,2012-02-13 09:45:21,2020-12-31 23:59:00,Active,FS,Eating & Drinking,HE_Fail,2017-10-30 12:39:01,M-2-102.11,***,PIC Knowledge,2017-10-30 12:39:01,Fail,,Certified food protection manager certificate and allergen awareness certificate posted are both expired. Provide current. Provide enrollment letter in a CFPM class or current certificate upon reinspection. Allergen awareness handout provided.,150   Bowdoin ST,Boston,MA,02108,158193,"(42.358336000, -71.062581000)"
21 ST. AMENDMENT,,,MICHAEL G. CONLON JR., ,19863,2012-02-13 09:45:21,2020-12-31 23:59:00,Active,FS,Eating & Drinking,HE_Fail,2017-10-30 12:39:01,M-2-103.11,***,PIC Performing Duties,2017-10-30 12:39:01,Fail,,CFPM not monitoring CFPM and Allergen Certifications  cleaning of floors  proper food storage  sanitizing of equipment  and general facility maintenance. Provide active managerial control as it is defined in the 1999 food code.,150   Bowdoin ST,Boston,MA,02108,158193,"(42.358336000, -71.062581000)"
21 ST. AMENDMENT,,,MICHAEL G. CONLON JR., ,19863,2012-02-13 09:45:21,2020-12-31 23:59:00,Active,FS,Eating & Drinking,HE_Fail,2018-06-11 12:20:39,03-3-501.16(A),***,Cold Holding,2018-06-11 12:20:39,Fail,,Hambuger  steak tips chicken  lamb all between 58F -60F Left in unit over night . Discard all out of temperature products. PIC discarded.All cold holding must be 41F or below.,150   Bowdoin ST,Boston,MA,02108,158193,"(42.358336000, -71.062581000)"
21 ST. AMENDMENT,,,MICHAEL G. CONLON JR., ,19863,2012-02-13 09:45:21,2020-12-31 23:59:00,Active,FS,Eating & Drinking,HE_Fail,2018-06-11 12:20:39,08-3-305-307.11,*,Food Protection,2018-06-11 12:20:39,Fail,,Coffe cup   beer bottles  store in same ice used for drinks. Remove. Store separately from ice used of drinks.,150   Bowdoin ST,Boston,MA,02108,158193,"(42.358336000, -71.062581000)"
21 ST. AMENDMENT,,,MICHAEL G. CONLON JR., ,19863,2012-02-13 09:45:21,2020-12-31 23:59:00,Active,FS,Eating & Drinking,HE_Fail,2018-06-11 12:20:39,14-4-202.11,*,Food Contact Surfaces Design,2018-06-11 12:20:39,Fail,,Scored cutting board resurface or replace.,150   Bowdoin ST,Boston,MA,02108,158193,"(42.358336000, -71.062581000)"
21 ST. AMENDMENT,,,MICHAEL G. CONLON JR., ,19863,2012-02-13 09:45:21,2020-12-31 23:59:00,Active,FS,Eating & Drinking,HE_Fail,2018-06-11 12:20:39,15-4-202.16,*,Non-Food Contact Surfaces,2018-06-11 12:20:39,Fail,,Refrigeration unit under cooking 60F . Repair maintain Below 41F,150   Bowdoin ST,Boston,MA,02108,158193,"(42.358336000, -71.062581000)"
21 ST. AMENDMENT,,,MICHAEL G. CONLON JR., ,19863,2012-02-13 09:45:21,2020-12-31 23:59:00,Active,FS,Eating & Drinking,HE_Fail,2018-06-11 12:20:39,22-4-601/602.11,**,Food Contact Surfaces Clean,2018-06-11 12:20:39,Fail,,Pink and black residue found in ice machine. EMPTY  CLEAN  and SANITIZE before refilling.,150   Bowdoin ST,Boston,MA,02108,158193,"(42.358336000, -71.062581000)"
21 ST. AMENDMENT,,,MICHAEL G. CONLON JR., ,19863,2012-02-13 09:45:21,2020-12-31 23:59:00,Active,FS,Eating & Drinking,HE_Fail,2018-06-11 12:20:39,23-4-602.13,*,Non-Food Contact Surfaces Clean,2018-06-11 12:20:39,Fail,,Soils and food debris in prep unit > Clean interior and exterior of units ,150   Bowdoin ST,Boston,MA,02108,158193,"(42.358336000, -71.062581000)"
21 ST. AMENDMENT,,,MICHAEL G. CONLON JR., ,19863,2012-02-13 09:45:21,2020-12-31 23:59:00,Active,FS,Eating & Drinking,HE_Fail,2018-06-11 12:20:39,31-5-204/05.11,***,Location  Accessible,2018-06-11 12:20:39,Fail,,Handsink being used as dump sink .Lemon strainer and ice all found in hand sink . Remove. Hand sink is so handwashing only.,150   Bowdoin ST,Boston,MA,02108,158193,"(42.358336000, -71.062581000)"
21 ST. AMENDMENT,,,MICHAEL G. CONLON JR., ,19863,2012-02-13 09:45:21,2020-12-31 23:59:00,Active,FS,Eating & Drinking,HE_Fail,2018-06-11 12:20:39,36-6-201.11,*,Floors Designed Constructed Installed,2018-06-11 12:20:39,Fail,,Several broken titles in walkin refrigerator.  Repair.,150   Bowdoin ST,Boston,MA,02108,158193,"(42.358336000, -71.062581000)"
75 CHESTNUT,,MORRIS H BARRY,THOMAS A. KERSHAW PRES., ,20638,2012-01-24 12:54:03,2021-12-31 23:59:00,Active,FS,Eating & Drinking,HE_Pass,2011-08-29 14:17:40,,,, ,,, ,75   Chestnut ST,Boston,MA,02108,31472,"(42.356898000, -71.070971000)"
21 ST. AMENDMENT,,,MICHAEL G. CONLON JR., ,19863,2012-02-13 09:45:21,2020-12-31 23:59:00,Active,FS,Eating & Drinking,HE_Fail,2018-06-11 12:20:39,37-6-501.11-.12,*,Improper Maintenance of Walls/Ceilings,2018-06-11 12:20:39,Fail,,Food splatter on walls in warewashing area cookline .Clean to remove.,150   Bowdoin ST,Boston,MA,02108,158193,"(42.358336000, -71.062581000)"
21 ST. AMENDMENT,,,MICHAEL G. CONLON JR., ,19863,2012-02-13 09:45:21,2020-12-31 23:59:00,Active,FS,Eating & Drinking,HE_Fail,2018-10-29 12:15:15,03-3-501.16(A),***,Cold Holding,2018-10-29 12:15:15,Fail,,sliced tomatoes 52F  Tuns salad 52F  sliced turkey 50F  cooked chicken 56F  .Remove PIC stated in refrigeartor since yesterday. PIC discarded. Cold holding must maintain 41F or below,150   Bowdoin ST,Boston,MA,02108,158193,"(42.358336000, -71.062581000)"
21 ST. AMENDMENT,,,MICHAEL G. CONLON JR., ,19863,2012-02-13 09:45:21,2020-12-31 23:59:00,Active,FS,Eating & Drinking,HE_Fail,2018-10-29 12:15:15,08-3-305-307.11,*,Food Protection,2018-10-29 12:15:15,Fail,,Pail of bread crumbs on floor in kitchen . Remove store 6inches off the floor.,150   Bowdoin ST,Boston,MA,02108,158193,"(42.358336000, -71.062581000)"
21 ST. AMENDMENT,,,MICHAEL G. CONLON JR., ,19863,2012-02-13 09:45:21,2020-12-31 23:59:00,Active,FS,Eating & Drinking,HE_Fail,2018-10-29 12:15:15,10-3-304.12,*,Food Utensil Storage,2018-10-29 12:15:15,Fail,,Ice scoop handle found submerge in ice. Remove . Store with handle up.,150   Bowdoin ST,Boston,MA,02108,158193,"(42.358336000, -71.062581000)"
21 ST. AMENDMENT,,,MICHAEL G. CONLON JR., ,19863,2012-02-13 09:45:21,2020-12-31 23:59:00,Active,FS,Eating & Drinking,HE_Fail,2018-10-29 12:15:15,13-2-304/402.11,*,Clean Cloths  Hair Restraint,2018-10-29 12:15:15,Fail,,One staff member without hair restraint. Provide.,150   Bowdoin ST,Boston,MA,02108,158193,"(42.358336000, -71.062581000)"
21 ST. AMENDMENT,,,MICHAEL G. CONLON JR., ,19863,2012-02-13 09:45:21,2020-12-31 23:59:00,Active,FS,Eating & Drinking,HE_Fail,2018-10-29 12:15:15,15-4-202.16,*,Non-Food Contact Surfaces,2018-10-29 12:15:15,Fail,,Prep refrigeration  unit 50F . Repair.,150   Bowdoin ST,Boston,MA,02108,158193,"(42.358336000, -71.062581000)"
21 ST. AMENDMENT,,,MICHAEL G. CONLON JR., ,19863,2012-02-13 09:45:21,2020-12-31 23:59:00,Active,FS,Eating & Drinking,HE_Fail,2018-10-29 12:15:15,22-4-601/602.11,**,Food Contact Surfaces Clean,2018-10-29 12:15:15,Fail,,Black substance found in ice machine. EMPTY   CLEAN AND SANITIZE before refilling Caked food debris found on potatoe cutter.  Clean to remove,150   Bowdoin ST,Boston,MA,02108,158193,"(42.358336000, -71.062581000)"
21 ST. AMENDMENT,,,MICHAEL G. CONLON JR., ,19863,2012-02-13 09:45:21,2020-12-31 23:59:00,Active,FS,Eating & Drinking,HE_Fail,2018-10-29 12:15:15,31-5-204/05.11,***,Location  Accessible,2018-10-29 12:15:15,Fail,,Strainer found in handsink at bar. Remove  hand sink is for hand washing only.,150   Bowdoin ST,Boston,MA,02108,158193,"(42.358336000, -71.062581000)"
21 ST. AMENDMENT,,,MICHAEL G. CONLON JR., ,19863,2012-02-13 09:45:21,2020-12-31 23:59:00,Active,FS,Eating & Drinking,HE_Fail,2018-10-29 12:15:15,32-6-301.11-02.11,*,Hand Cleaner  Drying  Tissue Signage,2018-10-29 12:15:15,Fail,,No soap no paper towels at hand sink at bar . Provide. For proper handwashing.,150   Bowdoin ST,Boston,MA,02108,158193,"(42.358336000, -71.062581000)"
21 ST. AMENDMENT,,,MICHAEL G. CONLON JR., ,19863,2012-02-13 09:45:21,2020-12-31 23:59:00,Active,FS,Eating & Drinking,HE_Fail,2018-10-29 12:15:15,37-6-501.11-.12,*,Improper Maintenance of Walls/Ceilings,2018-10-29 12:15:15,Fail,,Soils and food splatter on walls in kitchen area. Clean to remove,150   Bowdoin ST,Boston,MA,02108,158193,"(42.358336000, -71.062581000)"
21 ST. AMENDMENT,,,MICHAEL G. CONLON JR., ,19863,2012-02-13 09:45:21,2020-12-31 23:59:00,Active,FS,Eating & Drinking,HE_Fail,2019-05-09 12:23:04,03-3-501.16,***,Hot Holding,2019-05-09 12:23:04,Fail,,Two trays of Meatloaf left out on counter top  113F .Remove .Reheat to 165Fand maintain 135F PIC corrected at time of inspection.,150   Bowdoin ST,Boston,MA,02108,158193,"(42.358336000, -71.062581000)"
21 ST. AMENDMENT,,,MICHAEL G. CONLON JR., ,19863,2012-02-13 09:45:21,2020-12-31 23:59:00,Active,FS,Eating & Drinking,HE_Fail,2019-05-09 12:23:04,13-2-304/402.11,*,Clean Cloths  Hair Restraint,2019-05-09 12:23:04,Fail,,Some staff with hair restraints . Provide,150   Bowdoin ST,Boston,MA,02108,158193,"(42.358336000, -71.062581000)"
21 ST. AMENDMENT,,,MICHAEL G. CONLON JR., ,19863,2012-02-13 09:45:21,2020-12-31 23:59:00,Active,FS,Eating & Drinking,HE_Fail,2019-05-09 12:23:04,22-4-601/602.11,**,Food Contact Surfaces Clean,2019-05-09 12:23:04,Fail,,Heavy soiled ice machine with black substance . EMPTY CLEAN AND SANITIZE  before refilling.,150   Bowdoin ST,Boston,MA,02108,158193,"(42.358336000, -71.062581000)"
21 ST. AMENDMENT,,,MICHAEL G. CONLON JR., ,19863,2012-02-13 09:45:21,2020-12-31 23:59:00,Active,FS,Eating & Drinking,HE_Fail,2019-12-17 12:25:34,590.003/3-304.12-C,*,In-Use Utensils  Between-Use Storage (C),2019-12-17 12:25:34,Fail,,Scoop handles found submerge in ice in bar area.  remove,150   Bowdoin ST,Boston,MA,02108,158193,"(42.358336000, -71.062581000)"
21 ST. AMENDMENT,,,MICHAEL G. CONLON JR., ,19863,2012-02-13 09:45:21,2020-12-31 23:59:00,Active,FS,Eating & Drinking,HE_Fail,2019-12-17 12:25:34,590.003/3-501.17-PF,**,Ready-To-Eat Time/Temperature Control for Safety Food  Date Marking (Pf),2019-12-17 12:25:34,Fail,,Several container with ready to eat foods without proper date marking,150   Bowdoin ST,Boston,MA,02108,158193,"(42.358336000, -71.062581000)"
21 ST. AMENDMENT,,,MICHAEL G. CONLON JR., ,19863,2012-02-13 09:45:21,2020-12-31 23:59:00,Active,FS,Eating & Drinking,HE_Fail,2019-12-17 12:25:34,590.004/4-302.13-PF,**,Temperature Measuring Devices  Manual and Mechanical Warewashing (Pf),2019-12-17 12:25:34,Fail,,No irreversible indicator for high temp dishwasher .,150   Bowdoin ST,Boston,MA,02108,158193,"(42.358336000, -71.062581000)"
21 ST. AMENDMENT,,,MICHAEL G. CONLON JR., ,19863,2012-02-13 09:45:21,2020-12-31 23:59:00,Active,FS,Eating & Drinking,HE_Fail,2019-12-17 12:25:34,590.005/5-205.11-PF,**,Using a Handwashing Sink-Operation and Maintenance (Pf),2019-12-17 12:25:34,Fail,,Large strainer found in designated handsink at bar area. Remove,150   Bowdoin ST,Boston,MA,02108,158193,"(42.358336000, -71.062581000)"
21 ST. AMENDMENT,,,MICHAEL G. CONLON JR., ,19863,2012-02-13 09:45:21,2020-12-31 23:59:00,Active,FS,Eating & Drinking,HE_Fail,2019-12-17 12:25:34,590.006/6-301.12-PF,**,Hand Drying Provision (Pf),2019-12-17 12:25:34,Fail,,No paper towels at handsink in bar area,150   Bowdoin ST,Boston,MA,02108,158193,"(42.358336000, -71.062581000)"
21 ST. AMENDMENT,,,MICHAEL G. CONLON JR., ,19863,2012-02-13 09:45:21,2020-12-31 23:59:00,Active,FS,Eating & Drinking,HE_FailExt,2016-05-12 10:20:31,27-5-103.11-.12,***,Hot and Cold Water,2016-05-12 10:20:31,Pass,2016-05-12 15:24:38,Pipe burst on second floor. Business without hot and cold running water. Plumbers on site making neccessary repairs. Business has voluntarilly closed. Provide detailed plumbers report specifying repairs made to water line.,150   Bowdoin ST,Boston,MA,02108,158193,"(42.358336000, -71.062581000)"
ACE SUSHI @ STOP & SHOP,,SOUTH BAY DONUTS LLC,ASIANA CUISINE ENT., ,24176,2007-11-30 09:19:24,2007-12-31 23:59:00,Inactive,RF,Retail Food,HE_OutBus,2009-10-27 08:08:52,,,, ,,, ,1100   MASSACHUSETTS  AV,DORCHESTER,MA,02124,,
21 ST. AMENDMENT,,,MICHAEL G. CONLON JR., ,19863,2012-02-13 09:45:21,2020-12-31 23:59:00,Active,FS,Eating & Drinking,HE_FailExt,2016-05-12 10:20:31,37-6-501.11-.12,*,Improper Maintenance of Walls/Ceilings,2016-05-12 10:20:31,Fail,,Ceiling broken adjacent to kitchen entrance way and water damaged. Make neccessary repairs.,150   Bowdoin ST,Boston,MA,02108,158193,"(42.358336000, -71.062581000)"
21 ST. AMENDMENT,,,MICHAEL G. CONLON JR., ,19863,2012-02-13 09:45:21,2020-12-31 23:59:00,Active,FS,Eating & Drinking,HE_FailExt,2017-05-17 11:07:56,24-4-903.11,*,Clean Equipment & Utensils Storage,2017-05-17 11:07:56,Pass,2017-05-17 15:26:55,"Observed food storage containers stored as clean on top of rodent trap on floor next to clean equipment storage rack. Wash/rinse/sanitize/ air dry and store equipment in clean protected areas 6"" off the floor inverted.",150   Bowdoin ST,Boston,MA,02108,158193,"(42.358336000, -71.062581000)"
